code	province	name	description
21769	Tỉnh Gia Lai	Xã An Lương	Mã số: 21769
21733	Tỉnh Gia Lai	Xã Bình Dương	Mã số: 21733
21751	Tỉnh Gia Lai	Xã Phù Mỹ Đông	Mã số: 21751
21757	Tỉnh Gia Lai	Xã Phù Mỹ Tây	Mã số: 21757
21775	Tỉnh Gia Lai	Xã Phù Mỹ Nam	Mã số: 21775
21739	Tỉnh Gia Lai	Xã Phù Mỹ Bắc	Mã số: 21739
21952	Tỉnh Gia Lai	Xã Tuy Phước	Mã số: 21952
21970	Tỉnh Gia Lai	Xã Tuy Phước Đông	Mã số: 21970
21985	Tỉnh Gia Lai	Xã Tuy Phước Tây	Mã số: 21985
21964	Tỉnh Gia Lai	Xã Tuy Phước Bắc	Mã số: 21964
21808	Tỉnh Gia Lai	Xã Tây Sơn	Mã số: 21808
21820	Tỉnh Gia Lai	Xã Bình Khê	Mã số: 21820
21835	Tỉnh Gia Lai	Xã Bình Phú	Mã số: 21835
21817	Tỉnh Gia Lai	Xã Bình Hiệp	Mã số: 21817
21829	Tỉnh Gia Lai	Xã Bình An	Mã số: 21829
21688	Tỉnh Gia Lai	Xã Hoài Ân	Mã số: 21688
21715	Tỉnh Gia Lai	Xã Ân Tường	Mã số: 21715
21727	Tỉnh Gia Lai	Xã Kim Sơn	Mã số: 21727
21703	Tỉnh Gia Lai	Xã Vạn Đức	Mã số: 21703
21697	Tỉnh Gia Lai	Xã Ân Hảo	Mã số: 21697
21994	Tỉnh Gia Lai	Xã Vân Canh	Mã số: 21994
22003	Tỉnh Gia Lai	Xã Canh Vinh	Mã số: 22003
21997	Tỉnh Gia Lai	Xã Canh Liên	Mã số: 21997
21786	Tỉnh Gia Lai	Xã Vĩnh Thạnh	Mã số: 21786
21796	Tỉnh Gia Lai	Xã Vĩnh Thịnh	Mã số: 21796
21805	Tỉnh Gia Lai	Xã Vĩnh Quang	Mã số: 21805
21787	Tỉnh Gia Lai	Xã Vĩnh Sơn	Mã số: 21787
21628	Tỉnh Gia Lai	Xã An Hòa	Mã số: 21628
21609	Tỉnh Gia Lai	Xã An Lão	Mã số: 21609
21616	Tỉnh Gia Lai	Xã An Vinh	Mã số: 21616
21622	Tỉnh Gia Lai	Xã An Toàn	Mã số: 21622
23575	Tỉnh Gia Lai	Phường Pleiku	Mã số: 23575
23586	Tỉnh Gia Lai	Phường Hội Phú	Mã số: 23586
23584	Tỉnh Gia Lai	Phường Thống Nhất	Mã số: 23584
23563	Tỉnh Gia Lai	Phường Diên Hồng	Mã số: 23563
23602	Tỉnh Gia Lai	Phường An Phú	Mã số: 23602
23590	Tỉnh Gia Lai	Xã Biển Hồ	Mã số: 23590
23611	Tỉnh Gia Lai	Xã Gào	Mã số: 23611
23734	Tỉnh Gia Lai	Xã Ia Ly	Mã số: 23734
23722	Tỉnh Gia Lai	Xã Chư Păh	Mã số: 23722
23728	Tỉnh Gia Lai	Xã Ia Khươl	Mã số: 23728
23749	Tỉnh Gia Lai	Xã Ia Phí	Mã số: 23749
23887	Tỉnh Gia Lai	Xã Chư Prông	Mã số: 23887
23896	Tỉnh Gia Lai	Xã Bàu Cạn	Mã số: 23896
23911	Tỉnh Gia Lai	Xã Ia Boòng	Mã số: 23911
23935	Tỉnh Gia Lai	Xã Ia Lâu	Mã số: 23935
23926	Tỉnh Gia Lai	Xã Ia Pia	Mã số: 23926
23908	Tỉnh Gia Lai	Xã Ia Tôr	Mã số: 23908
23941	Tỉnh Gia Lai	Xã Chư Sê	Mã số: 23941
23947	Tỉnh Gia Lai	Xã Bờ Ngoong	Mã số: 23947
23977	Tỉnh Gia Lai	Xã Ia Ko	Mã số: 23977
23954	Tỉnh Gia Lai	Xã Albá	Mã số: 23954
23942	Tỉnh Gia Lai	Xã Chư Pưh	Mã số: 23942
23986	Tỉnh Gia Lai	Xã Ia Le	Mã số: 23986
23971	Tỉnh Gia Lai	Xã Ia Hrú	Mã số: 23971
23617	Tỉnh Gia Lai	Phường An Khê	Mã số: 23617
23614	Tỉnh Gia Lai	Phường An Bình	Mã số: 23614
23629	Tỉnh Gia Lai	Xã Cửu An	Mã số: 23629
23995	Tỉnh Gia Lai	Xã Đak Pơ	Mã số: 23995
24007	Tỉnh Gia Lai	Xã Ya Hội	Mã số: 24007
23638	Tỉnh Gia Lai	Xã Kbang	Mã số: 23638
23674	Tỉnh Gia Lai	Xã Kông Bơ La	Mã số: 23674
23668	Tỉnh Gia Lai	Xã Tơ Tung	Mã số: 23668
23647	Tỉnh Gia Lai	Xã Sơn Lang	Mã số: 23647
23644	Tỉnh Gia Lai	Xã Đak Rong	Mã số: 23644
23824	Tỉnh Gia Lai	Xã Kông Chro	Mã số: 23824
23833	Tỉnh Gia Lai	Xã Ya Ma	Mã số: 23833
23830	Tỉnh Gia Lai	Xã Chư Krey	Mã số: 23830
23839	Tỉnh Gia Lai	Xã SRó	Mã số: 23839
23842	Tỉnh Gia Lai	Xã Đăk Song	Mã số: 23842
23851	Tỉnh Gia Lai	Xã Chơ Long	Mã số: 23851
24044	Tỉnh Gia Lai	Phường Ayun Pa	Mã số: 24044
24065	Tỉnh Gia Lai	Xã Ia Rbol	Mã số: 24065
24073	Tỉnh Gia Lai	Xã Ia Sao	Mã số: 24073
24043	Tỉnh Gia Lai	Xã Phú Thiện	Mã số: 24043
24049	Tỉnh Gia Lai	Xã Chư A Thai	Mã số: 24049
24061	Tỉnh Gia Lai	Xã Ia Hiao	Mã số: 24061
24013	Tỉnh Gia Lai	Xã Pờ Tó	Mã số: 24013
24022	Tỉnh Gia Lai	Xã Ia Pa	Mã số: 24022
24028	Tỉnh Gia Lai	Xã Ia Tul	Mã số: 24028
24076	Tỉnh Gia Lai	Xã Phú Túc	Mã số: 24076
24100	Tỉnh Gia Lai	Xã Ia Dreh	Mã số: 24100
24112	Tỉnh Gia Lai	Xã Ia Rsai	Mã số: 24112
24109	Tỉnh Gia Lai	Xã Uar	Mã số: 24109
23677	Tỉnh Gia Lai	Xã Đak Đoa	Mã số: 23677
23701	Tỉnh Gia Lai	Xã Kon Gang	Mã số: 23701
23710	Tỉnh Gia Lai	Xã Ia Băng	Mã số: 23710
23714	Tỉnh Gia Lai	Xã KDang	Mã số: 23714
23683	Tỉnh Gia Lai	Xã Đak Sơmei	Mã số: 23683
23794	Tỉnh Gia Lai	Xã Mang Yang	Mã số: 23794
23812	Tỉnh Gia Lai	Xã Lơ Pang	Mã số: 23812
23818	Tỉnh Gia Lai	Xã Kon Chiêng	Mã số: 23818
23799	Tỉnh Gia Lai	Xã Hra	Mã số: 23799
23798	Tỉnh Gia Lai	Xã Ayun	Mã số: 23798
23764	Tỉnh Gia Lai	Xã Ia Grai	Mã số: 23764
23776	Tỉnh Gia Lai	Xã Ia Krái	Mã số: 23776
23767	Tỉnh Gia Lai	Xã Ia Hrung	Mã số: 23767
23857	Tỉnh Gia Lai	Xã Đức Cơ	Mã số: 23857
23869	Tỉnh Gia Lai	Xã Ia Dơk	Mã số: 23869
23866	Tỉnh Gia Lai	Xã Ia Krêl	Mã số: 23866
21607	Tỉnh Gia Lai	Xã Nhơn Châu	Mã số: 21607
23917	Tỉnh Gia Lai	Xã Ia Púch	Mã số: 23917
23737	Tỉnh Gia Lai	Xã Ia Mơ	Mã số: 23737
23881	Tỉnh Gia Lai	Xã Ia Pnôn	Mã số: 23881
23884	Tỉnh Gia Lai	Xã Ia Nan	Mã số: 23884
23872	Tỉnh Gia Lai	Xã Ia Dom	Mã số: 23872
23788	Tỉnh Gia Lai	Xã Ia Chia	Mã số: 23788
23782	Tỉnh Gia Lai	Xã Ia O	Mã số: 23782
23650	Tỉnh Gia Lai	Xã Krong	Mã số: 23650
22366	Tỉnh Khánh Hòa	Phường Nha Trang	Mã số: 22366
22333	Tỉnh Khánh Hòa	Phường Bắc Nha Trang	Mã số: 22333
22390	Tỉnh Khánh Hòa	Phường Tây Nha Trang	Mã số: 22390
22402	Tỉnh Khánh Hòa	Phường Nam Nha Trang	Mã số: 22402
22408	Tỉnh Khánh Hòa	Phường Bắc Cam Ranh	Mã số: 22408
22420	Tỉnh Khánh Hòa	Phường Cam Ranh	Mã số: 22420
22432	Tỉnh Khánh Hòa	Phường Cam Linh	Mã số: 22432
22423	Tỉnh Khánh Hòa	Phường Ba Ngòi	Mã số: 22423
22480	Tỉnh Khánh Hòa	Xã Nam Cam Ranh	Mã số: 22480
22546	Tỉnh Khánh Hòa	Xã Bắc Ninh Hòa	Mã số: 22546
22528	Tỉnh Khánh Hòa	Phường Ninh Hòa	Mã số: 22528
22576	Tỉnh Khánh Hòa	Xã Tân Định	Mã số: 22576
22561	Tỉnh Khánh Hòa	Phường Đông Ninh Hòa	Mã số: 22561
22591	Tỉnh Khánh Hòa	Phường Hòa Thắng	Mã số: 22591
22597	Tỉnh Khánh Hòa	Xã Nam Ninh Hòa	Mã số: 22597
22552	Tỉnh Khánh Hòa	Xã Tây Ninh Hòa	Mã số: 22552
22558	Tỉnh Khánh Hòa	Xã Hòa Trí	Mã số: 22558
22504	Tỉnh Khánh Hòa	Xã Đại Lãnh	Mã số: 22504
22498	Tỉnh Khánh Hòa	Xã Tu Bông	Mã số: 22498
22516	Tỉnh Khánh Hòa	Xã Vạn Thắng	Mã số: 22516
22489	Tỉnh Khánh Hòa	Xã Vạn Ninh	Mã số: 22489
22525	Tỉnh Khánh Hòa	Xã Vạn Hưng	Mã số: 22525
22651	Tỉnh Khánh Hòa	Xã Diên Khánh	Mã số: 22651
22678	Tỉnh Khánh Hòa	Xã Diên Lạc	Mã số: 22678
22657	Tỉnh Khánh Hòa	Xã Diên Điền	Mã số: 22657
22660	Tỉnh Khánh Hòa	Xã Diên Lâm	Mã số: 22660
22672	Tỉnh Khánh Hòa	Xã Diên Thọ	Mã số: 22672
22702	Tỉnh Khánh Hòa	Xã Suối Hiệp	Mã số: 22702
22453	Tỉnh Khánh Hòa	Xã Cam Lâm	Mã số: 22453
22708	Tỉnh Khánh Hòa	Xã Suối Dầu	Mã số: 22708
22435	Tỉnh Khánh Hòa	Xã Cam Hiệp	Mã số: 22435
22465	Tỉnh Khánh Hòa	Xã Cam An	Mã số: 22465
22615	Tỉnh Khánh Hòa	Xã Bắc Khánh Vĩnh	Mã số: 22615
22612	Tỉnh Khánh Hòa	Xã Trung Khánh Vĩnh	Mã số: 22612
22624	Tỉnh Khánh Hòa	Xã Tây Khánh Vĩnh	Mã số: 22624
22648	Tỉnh Khánh Hòa	Xã Nam Khánh Vĩnh	Mã số: 22648
22609	Tỉnh Khánh Hòa	Xã Khánh Vĩnh	Mã số: 22609
22714	Tỉnh Khánh Hòa	Xã Khánh Sơn	Mã số: 22714
22720	Tỉnh Khánh Hòa	Xã Tây Khánh Sơn	Mã số: 22720
22732	Tỉnh Khánh Hòa	Xã Đông Khánh Sơn	Mã số: 22732
22736	Tỉnh Khánh Hòa	Đặc khu Trường Sa	Mã số: 22736
22759	Tỉnh Khánh Hòa	Phường Phan Rang	Mã số: 22759
22779	Tỉnh Khánh Hòa	Phường Đông Hải	Mã số: 22779
22834	Tỉnh Khánh Hòa	Phường Ninh Chử	Mã số: 22834
22741	Tỉnh Khánh Hòa	Phường Bảo An	Mã số: 22741
22738	Tỉnh Khánh Hòa	Phường Đô Vinh	Mã số: 22738
22870	Tỉnh Khánh Hòa	Xã Ninh Phước	Mã số: 22870
22891	Tỉnh Khánh Hòa	Xã Phước Hữu	Mã số: 22891
22873	Tỉnh Khánh Hòa	Xã Phước Hậu	Mã số: 22873
22897	Tỉnh Khánh Hòa	Xã Thuận Nam	Mã số: 22897
22910	Tỉnh Khánh Hòa	Xã Cà Ná	Mã số: 22910
22885	Tỉnh Khánh Hòa	Xã Phước Hà	Mã số: 22885
22903	Tỉnh Khánh Hòa	Xã Phước Dinh	Mã số: 22903
22852	Tỉnh Khánh Hòa	Xã Ninh Hải	Mã số: 22852
22858	Tỉnh Khánh Hòa	Xã Xuân Hải	Mã số: 22858
22868	Tỉnh Khánh Hòa	Xã Vĩnh Hải	Mã số: 22868
22849	Tỉnh Khánh Hòa	Xã Thuận Bắc	Mã số: 22849
22840	Tỉnh Khánh Hòa	Xã Công Hải	Mã số: 22840
22810	Tỉnh Khánh Hòa	Xã Ninh Sơn	Mã số: 22810
22813	Tỉnh Khánh Hòa	Xã Lâm Sơn	Mã số: 22813
22828	Tỉnh Khánh Hòa	Xã Anh Dũng	Mã số: 22828
22822	Tỉnh Khánh Hòa	Xã Mỹ Sơn	Mã số: 22822
22801	Tỉnh Khánh Hòa	Xã Bác Ái Đông	Mã số: 22801
22795	Tỉnh Khánh Hòa	Xã Bác Ái	Mã số: 22795
22786	Tỉnh Khánh Hòa	Xã Bác Ái Tây	Mã số: 22786
24175	Tỉnh Đắk Lắk	Xã Hòa Phú	Mã số: 24175
24133	Tỉnh Đắk Lắk	Phường  Buôn Ma Thuột	Mã số: 24133
24163	Tỉnh Đắk Lắk	Phường  Tân An	Mã số: 24163
24121	Tỉnh Đắk Lắk	Phường  Tân Lập	Mã số: 24121
24154	Tỉnh Đắk Lắk	Phường  Thành Nhất	Mã số: 24154
24169	Tỉnh Đắk Lắk	Phường Ea Kao	Mã số: 24169
24328	Tỉnh Đắk Lắk	Xã Ea Drông	Mã số: 24328
24305	Tỉnh Đắk Lắk	Phường Buôn Hồ	Mã số: 24305
24340	Tỉnh Đắk Lắk	Phường Cư Bao	Mã số: 24340
24211	Tỉnh Đắk Lắk	Xã Ea Súp	Mã số: 24211
24217	Tỉnh Đắk Lắk	Xã Ea Rốk	Mã số: 24217
24229	Tỉnh Đắk Lắk	Xã Ea Bung	Mã số: 24229
24221	Tỉnh Đắk Lắk	Xã Ia Rvê	Mã số: 24221
24214	Tỉnh Đắk Lắk	Xã Ia Lốp	Mã số: 24214
24241	Tỉnh Đắk Lắk	Xã Ea Wer	Mã số: 24241
24250	Tỉnh Đắk Lắk	Xã Ea Nuôl	Mã số: 24250
24235	Tỉnh Đắk Lắk	Xã Buôn Đôn	Mã số: 24235
24265	Tỉnh Đắk Lắk	Xã Ea Kiết	Mã số: 24265
24286	Tỉnh Đắk Lắk	Xã Ea M’Droh	Mã số: 24286
24259	Tỉnh Đắk Lắk	Xã Quảng Phú	Mã số: 24259
24301	Tỉnh Đắk Lắk	Xã Cuôr Đăng	Mã số: 24301
24280	Tỉnh Đắk Lắk	Xã Cư M’gar	Mã số: 24280
24277	Tỉnh Đắk Lắk	Xã Ea Tul	Mã số: 24277
24316	Tỉnh Đắk Lắk	Xã Pơng Drang	Mã số: 24316
24310	Tỉnh Đắk Lắk	Xã Krông Búk	Mã số: 24310
24313	Tỉnh Đắk Lắk	Xã Cư Pơng	Mã số: 24313
24208	Tỉnh Đắk Lắk	Xã Ea Khăl	Mã số: 24208
24181	Tỉnh Đắk Lắk	Xã Ea Drăng	Mã số: 24181
24193	Tỉnh Đắk Lắk	Xã Ea Wy	Mã số: 24193
24184	Tỉnh Đắk Lắk	Xã Ea H’leo	Mã số: 24184
24187	Tỉnh Đắk Lắk	Xã Ea Hiao	Mã số: 24187
24343	Tỉnh Đắk Lắk	Xã Krông Năng	Mã số: 24343
24346	Tỉnh Đắk Lắk	Xã Dliê Ya	Mã số: 24346
24352	Tỉnh Đắk Lắk	Xã Tam Giang	Mã số: 24352
24364	Tỉnh Đắk Lắk	Xã Phú Xuân	Mã số: 24364
24490	Tỉnh Đắk Lắk	Xã Krông Pắc	Mã số: 24490
24505	Tỉnh Đắk Lắk	Xã Ea Knuếc	Mã số: 24505
24526	Tỉnh Đắk Lắk	Xã Tân Tiến	Mã số: 24526
24502	Tỉnh Đắk Lắk	Xã Ea Phê	Mã số: 24502
24496	Tỉnh Đắk Lắk	Xã Ea Kly	Mã số: 24496
24529	Tỉnh Đắk Lắk	Xã Vụ Bổn	Mã số: 24529
24373	Tỉnh Đắk Lắk	Xã Ea Kar	Mã số: 24373
24403	Tỉnh Đắk Lắk	Xã Ea Ô	Mã số: 24403
24376	Tỉnh Đắk Lắk	Xã Ea Knốp	Mã số: 24376
24406	Tỉnh Đắk Lắk	Xã Cư Yang	Mã số: 24406
24400	Tỉnh Đắk Lắk	Xã Ea Păl	Mã số: 24400
24412	Tỉnh Đắk Lắk	Xã M’Drắk	Mã số: 24412
24433	Tỉnh Đắk Lắk	Xã Ea Riêng	Mã số: 24433
24436	Tỉnh Đắk Lắk	Xã Cư M’ta	Mã số: 24436
24444	Tỉnh Đắk Lắk	Xã Krông Á	Mã số: 24444
24415	Tỉnh Đắk Lắk	Xã Cư Prao	Mã số: 24415
24445	Tỉnh Đắk Lắk	Xã Ea Trang	Mã số: 24445
24481	Tỉnh Đắk Lắk	Xã Hòa Sơn	Mã số: 24481
24454	Tỉnh Đắk Lắk	Xã Dang Kang	Mã số: 24454
24448	Tỉnh Đắk Lắk	Xã Krông Bông	Mã số: 24448
24484	Tỉnh Đắk Lắk	Xã Yang Mao	Mã số: 24484
24478	Tỉnh Đắk Lắk	Xã Cư Pui	Mã số: 24478
24580	Tỉnh Đắk Lắk	Xã Liên Sơn Lắk	Mã số: 24580
24595	Tỉnh Đắk Lắk	Xã Đắk Liêng	Mã số: 24595
24607	Tỉnh Đắk Lắk	Xã Nam Ka	Mã số: 24607
24598	Tỉnh Đắk Lắk	Xã Đắk Phơi	Mã số: 24598
24604	Tỉnh Đắk Lắk	Xã Krông Nô	Mã số: 24604
24540	Tỉnh Đắk Lắk	Xã Ea Ning	Mã số: 24540
24561	Tỉnh Đắk Lắk	Xã Dray Bhăng	Mã số: 24561
24544	Tỉnh Đắk Lắk	Xã Ea Ktur	Mã số: 24544
24538	Tỉnh Đắk Lắk	Xã Krông Ana	Mã số: 24538
24568	Tỉnh Đắk Lắk	Xã Dur Kmăl	Mã số: 24568
24559	Tỉnh Đắk Lắk	Xã Ea Na	Mã số: 24559
22015	Tỉnh Đắk Lắk	Phường Tuy Hòa	Mã số: 22015
22240	Tỉnh Đắk Lắk	Phường Phú Yên	Mã số: 22240
22045	Tỉnh Đắk Lắk	Phường Bình Kiến	Mã số: 22045
22075	Tỉnh Đắk Lắk	Xã Xuân Thọ	Mã số: 22075
22066	Tỉnh Đắk Lắk	Xã Xuân Cảnh	Mã số: 22066
22057	Tỉnh Đắk Lắk	Xã Xuân Lộc	Mã số: 22057
22076	Tỉnh Đắk Lắk	Phường Xuân Đài	Mã số: 22076
22051	Tỉnh Đắk Lắk	Phường Sông Cầu	Mã số: 22051
22291	Tỉnh Đắk Lắk	Xã Hòa Xuân	Mã số: 22291
22258	Tỉnh Đắk Lắk	Phường Đông Hòa	Mã số: 22258
22261	Tỉnh Đắk Lắk	Phường Hòa Hiệp	Mã số: 22261
22114	Tỉnh Đắk Lắk	Xã Tuy An Bắc	Mã số: 22114
22120	Tỉnh Đắk Lắk	Xã Tuy An Đông	Mã số: 22120
22147	Tỉnh Đắk Lắk	Xã Ô Loan	Mã số: 22147
22153	Tỉnh Đắk Lắk	Xã Tuy An Nam	Mã số: 22153
22132	Tỉnh Đắk Lắk	Xã Tuy An Tây	Mã số: 22132
22319	Tỉnh Đắk Lắk	Xã Phú Hòa 1	Mã số: 22319
22306	Tỉnh Đắk Lắk	Xã Phú Hòa 2	Mã số: 22306
22255	Tỉnh Đắk Lắk	Xã Tây Hòa	Mã số: 22255
22276	Tỉnh Đắk Lắk	Xã Hòa Thịnh	Mã số: 22276
22285	Tỉnh Đắk Lắk	Xã Hòa Mỹ	Mã số: 22285
22250	Tỉnh Đắk Lắk	Xã Sơn Thành	Mã số: 22250
22165	Tỉnh Đắk Lắk	Xã Sơn Hòa	Mã số: 22165
22177	Tỉnh Đắk Lắk	Xã Vân Hòa	Mã số: 22177
22171	Tỉnh Đắk Lắk	Xã Tây Sơn	Mã số: 22171
22192	Tỉnh Đắk Lắk	Xã Suối Trai	Mã số: 22192
22237	Tỉnh Đắk Lắk	Xã Ea Ly	Mã số: 22237
22225	Tỉnh Đắk Lắk	Xã Ea Bá	Mã số: 22225
22222	Tỉnh Đắk Lắk	Xã Đức Bình	Mã số: 22222
22207	Tỉnh Đắk Lắk	Xã Sông Hinh	Mã số: 22207
22090	Tỉnh Đắk Lắk	Xã Xuân Lãnh	Mã số: 22090
22096	Tỉnh Đắk Lắk	Xã Phú Mỡ	Mã số: 22096
22111	Tỉnh Đắk Lắk	Xã Xuân Phước	Mã số: 22111
22081	Tỉnh Đắk Lắk	Xã Đồng Xuân	Mã số: 22081
24781	Tỉnh Lâm Đồng	Phường Xuân Hương - Đà Lạt	Mã số: 24781
24787	Tỉnh Lâm Đồng	Phường Cam Ly - Đà Lạt	Mã số: 24787
24778	Tỉnh Lâm Đồng	Phường Lâm Viên - Đà Lạt	Mã số: 24778
24805	Tỉnh Lâm Đồng	Phường Xuân Trường - Đà Lạt	Mã số: 24805
24846	Tỉnh Lâm Đồng	Phường Lang Biang - Đà Lạt	Mã số: 24846
24823	Tỉnh Lâm Đồng	Phường 1 Bảo Lộc	Mã số: 24823
24820	Tỉnh Lâm Đồng	Phường 2 Bảo Lộc	Mã số: 24820
24841	Tỉnh Lâm Đồng	Phường 3 Bảo Lộc	Mã số: 24841
24829	Tỉnh Lâm Đồng	Phường B'Lao	Mã số: 24829
24848	Tỉnh Lâm Đồng	Xã Lạc Dương	Mã số: 24848
24931	Tỉnh Lâm Đồng	Xã Đơn Dương	Mã số: 24931
24943	Tỉnh Lâm Đồng	Xã Ka Đô	Mã số: 24943
24955	Tỉnh Lâm Đồng	Xã Quảng Lập	Mã số: 24955
24934	Tỉnh Lâm Đồng	Xã D'Ran	Mã số: 24934
24967	Tỉnh Lâm Đồng	Xã Hiệp Thạnh	Mã số: 24967
24958	Tỉnh Lâm Đồng	Xã Đức Trọng	Mã số: 24958
24976	Tỉnh Lâm Đồng	Xã Tân Hội	Mã số: 24976
24991	Tỉnh Lâm Đồng	Xã Tà Hine	Mã số: 24991
24988	Tỉnh Lâm Đồng	Xã Tà Năng	Mã số: 24988
24871	Tỉnh Lâm Đồng	Xã Đinh Văn Lâm Hà	Mã số: 24871
24895	Tỉnh Lâm Đồng	Xã Phú Sơn Lâm Hà	Mã số: 24895
24883	Tỉnh Lâm Đồng	Xã Nam Hà Lâm Hà	Mã số: 24883
24868	Tỉnh Lâm Đồng	Xã Nam Ban Lâm Hà	Mã số: 24868
24916	Tỉnh Lâm Đồng	Xã Tân Hà Lâm Hà	Mã số: 24916
24907	Tỉnh Lâm Đồng	Xã Phúc Thọ Lâm Hà	Mã số: 24907
24886	Tỉnh Lâm Đồng	Xã Đam Rông 1	Mã số: 24886
24877	Tỉnh Lâm Đồng	Xã Đam Rông 2	Mã số: 24877
24875	Tỉnh Lâm Đồng	Xã Đam Rông 3	Mã số: 24875
24853	Tỉnh Lâm Đồng	Xã Đam Rông 4	Mã số: 24853
25000	Tỉnh Lâm Đồng	Xã Di Linh	Mã số: 25000
25036	Tỉnh Lâm Đồng	Xã Hòa Ninh	Mã số: 25036
25042	Tỉnh Lâm Đồng	Xã Hòa Bắc	Mã số: 25042
25007	Tỉnh Lâm Đồng	Xã Đinh Trang Thượng	Mã số: 25007
25018	Tỉnh Lâm Đồng	Xã Bảo Thuận	Mã số: 25018
25051	Tỉnh Lâm Đồng	Xã Sơn Điền	Mã số: 25051
25015	Tỉnh Lâm Đồng	Xã Gia Hiệp	Mã số: 25015
25054	Tỉnh Lâm Đồng	Xã Bảo Lâm 1	Mã số: 25054
25084	Tỉnh Lâm Đồng	Xã Bảo Lâm 2	Mã số: 25084
25093	Tỉnh Lâm Đồng	Xã Bảo Lâm 3	Mã số: 25093
25063	Tỉnh Lâm Đồng	Xã Bảo Lâm 4	Mã số: 25063
25057	Tỉnh Lâm Đồng	Xã Bảo Lâm 5	Mã số: 25057
25099	Tỉnh Lâm Đồng	Xã Đạ Huoai	Mã số: 25099
25105	Tỉnh Lâm Đồng	Xã Đạ Huoai 2	Mã số: 25105
25114	Tỉnh Lâm Đồng	Xã Đạ Huoai 3	Mã số: 25114
25126	Tỉnh Lâm Đồng	Xã Đạ Tẻh	Mã số: 25126
25138	Tỉnh Lâm Đồng	Xã Đạ Tẻh 2	Mã số: 25138
25135	Tỉnh Lâm Đồng	Xã Đạ Tẻh 3	Mã số: 25135
25159	Tỉnh Lâm Đồng	Xã Cát Tiên	Mã số: 25159
25180	Tỉnh Lâm Đồng	Xã Cát Tiên 2	Mã số: 25180
25162	Tỉnh Lâm Đồng	Xã Cát Tiên 3	Mã số: 25162
22933	Tỉnh Lâm Đồng	Phường Hàm Thắng	Mã số: 22933
22960	Tỉnh Lâm Đồng	Phường Bình Thuận	Mã số: 22960
22918	Tỉnh Lâm Đồng	Phường Mũi Né	Mã số: 22918
22924	Tỉnh Lâm Đồng	Phường Phú Thuỷ	Mã số: 22924
22945	Tỉnh Lâm Đồng	Phường Phan Thiết	Mã số: 22945
22954	Tỉnh Lâm Đồng	Phường Tiến Thành	Mã số: 22954
23235	Tỉnh Lâm Đồng	Phường La Gi	Mã số: 23235
23231	Tỉnh Lâm Đồng	Phường Phước Hội	Mã số: 23231
22963	Tỉnh Lâm Đồng	Xã Tuyên Quang	Mã số: 22963
23246	Tỉnh Lâm Đồng	Xã Tân Hải	Mã số: 23246
22981	Tỉnh Lâm Đồng	Xã Vĩnh Hảo	Mã số: 22981
22969	Tỉnh Lâm Đồng	Xã Liên Hương	Mã số: 22969
22978	Tỉnh Lâm Đồng	Xã Tuy Phong	Mã số: 22978
22972	Tỉnh Lâm Đồng	Xã Phan Rí Cửa	Mã số: 22972
23005	Tỉnh Lâm Đồng	Xã Bắc Bình	Mã số: 23005
23041	Tỉnh Lâm Đồng	Xã Hồng Thái	Mã số: 23041
23020	Tỉnh Lâm Đồng	Xã Hải Ninh	Mã số: 23020
23008	Tỉnh Lâm Đồng	Xã Phan Sơn	Mã số: 23008
23023	Tỉnh Lâm Đồng	Xã Sông Lũy	Mã số: 23023
23032	Tỉnh Lâm Đồng	Xã Lương Sơn	Mã số: 23032
23053	Tỉnh Lâm Đồng	Xã Hòa Thắng	Mã số: 23053
23074	Tỉnh Lâm Đồng	Xã Đông Giang	Mã số: 23074
23065	Tỉnh Lâm Đồng	Xã La Dạ	Mã số: 23065
23089	Tỉnh Lâm Đồng	Xã Hàm Thuận Bắc	Mã số: 23089
23059	Tỉnh Lâm Đồng	Xã Hàm Thuận	Mã số: 23059
23086	Tỉnh Lâm Đồng	Xã Hồng Sơn	Mã số: 23086
23098	Tỉnh Lâm Đồng	Xã Hàm Liêm	Mã số: 23098
23122	Tỉnh Lâm Đồng	Xã Hàm Thạnh	Mã số: 23122
23128	Tỉnh Lâm Đồng	Xã Hàm Kiệm	Mã số: 23128
23143	Tỉnh Lâm Đồng	Xã Tân Thành	Mã số: 23143
23110	Tỉnh Lâm Đồng	Xã Hàm Thuận Nam	Mã số: 23110
23134	Tỉnh Lâm Đồng	Xã Tân Lập	Mã số: 23134
23230	Tỉnh Lâm Đồng	Xã Tân Minh	Mã số: 23230
23236	Tỉnh Lâm Đồng	Xã Hàm Tân	Mã số: 23236
23266	Tỉnh Lâm Đồng	Xã Sơn Mỹ	Mã số: 23266
23152	Tỉnh Lâm Đồng	Xã Bắc Ruộng	Mã số: 23152
23158	Tỉnh Lâm Đồng	Xã Nghị Đức	Mã số: 23158
23173	Tỉnh Lâm Đồng	Xã Đồng Kho	Mã số: 23173
23149	Tỉnh Lâm Đồng	Xã Tánh Linh	Mã số: 23149
23188	Tỉnh Lâm Đồng	Xã Suối Kiết	Mã số: 23188
23200	Tỉnh Lâm Đồng	Xã Nam Thành	Mã số: 23200
23191	Tỉnh Lâm Đồng	Xã Đức Linh	Mã số: 23191
23194	Tỉnh Lâm Đồng	Xã Hoài Đức	Mã số: 23194
